ProductID,StoreID,StockLevels,SupplierLeadTime,StockoutFrequency,ReorderPoint,WarehouseCapacity,OrderFulfillmentTime
3178,62,491,6,0,183,3834,10
3178,32,958,15,15,187,1420,3
3178,72,323,20,18,148,4473,5
3179,1,431,26,7,153,2182,8
3179,46,951,27,13,116,2103,5
3179,79,81,21,2,76,1071,9
3183,77,370,9,8,139,4470,10
3184,11,664,26,15,150,2017,13
3184,12,356,22,18,197,1038,3
3185,33,999,13,3,60,4154,14
3187,93,320,26,7,98,4588,7
3187,65,543,2,0,177,1174,7
3187,44,955,22,15,157,3636,1
3187,57,892,15,1,64,1782,6
3189,46,302,19,3,77,4312,7
3189,15,837,1,19,37,1712,14
3190,5,738,15,4,36,2802,12
3193,23,446,6,14,140,3594,6
3194,93,103,11,12,149,4382,6
3197,72,327,20,0,81,3299,6
3197,45,104,14,3,33,3068,1
3198,10,818,15,6,84,2608,9
3201,65,225,23,11,55,2673,13
3203,68,809,17,0,199,3709,12
3204,49,335,2,0,43,2160,3
3205,89,87,15,10,176,2952,7
3206,53,35,3,4,145,1430,11
3207,69,644,24,6,111,2183,4
3208,18,1,2,11,71,3985,12
3211,28,399,3,7,45,1399,3
3211,67,780,2,2,75,4306,11
3212,42,492,9,3,91,4558,11
3213,25,511,10,10,16,2158,1
3214,87,216,4,0,146,2705,3
3214,51,380,23,3,31,1677,2
3214,15,661,13,1,14,3773,8
3216,28,561,3,19,38,3410,1
3217,15,820,15,15,37,1328,1
3217,61,778,2,16,73,3276,11
3217,12,796,7,8,14,1740,11
3218,61,180,16,8,131,3830,8
3220,44,591,26,17,151,2785,3
3220,16,539,5,6,26,4801,6
3221,20,852,25,3,163,1898,4
3221,37,562,3,19,72,1246,4
3222,80,659,7,7,53,3525,1
3223,2,389,12,12,72,4486,2
3224,71,376,17,1,192,1121,3
3226,85,25,2,14,118,3740,13
3226,80,900,18,12,110,2611,6
3227,21,112,22,18,116,1873,12
3230,80,453,5,9,155,4832,11
3233,7,584,24,1,52,4026,2
3233,72,170,1,4,177,4043,12
3234,52,670,11,0,145,3489,9
3235,26,765,10,15,11,1539,14
3236,55,845,16,8,96,4901,13
3238,14,651,26,17,62,1089,1
3239,80,48,14,9,87,3031,12
3239,11,375,29,14,20,1144,13
3241,16,347,28,15,36,1690,12
3241,37,189,18,14,46,4194,7
3241,85,398,10,12,121,4901,3
3242,19,454,8,12,121,2241,11
3242,97,855,2,1,121,4052,6
3242,76,209,20,5,75,4115,2
3243,23,426,3,0,157,2314,5
3243,12,58,9,0,175,3604,13
3244,28,831,21,7,104,3198,11
3244,38,991,5,11,143,1095,9
3245,2,94,12,3,193,1576,3
3245,24,788,27,11,137,1563,9
3246,70,805,21,10,31,3945,3
3247,30,784,1,8,124,1353,14
3248,59,388,21,8,33,2464,6
3249,54,371,3,15,27,3386,11
3250,70,351,13,3,148,3474,2
3250,68,772,20,1,149,3467,7
3251,94,964,1,0,82,2722,3
3251,38,772,16,10,68,1239,9
3252,90,384,26,13,192,4350,6
3255,89,284,26,19,120,4252,11
3256,30,613,5,18,80,3529,7
3257,97,67,20,7,185,4425,13
3258,96,275,19,6,123,2725,4
3259,4,660,10,6,55,4621,6
3259,56,871,9,4,149,4572,9
3259,95,666,7,4,129,4211,9
3260,50,151,6,14,122,4819,10
3261,74,282,3,8,12,2878,13
3261,22,463,16,5,39,3081,12
3263,55,816,13,3,95,3161,13
3263,85,22,12,1,53,1860,7
3265,1,804,11,1,188,2156,5
3265,50,716,1,2,21,3661,4
3266,37,654,27,11,156,2880,6
3266,60,168,29,11,48,3560,13
3267,67,580,7,9,137,3068,2
3267,26,453,26,1,191,2468,5
3268,1,835,6,10,118,1331,4
3269,54,544,9,18,94,3281,7
3269,53,585,22,6,38,2038,8
3269,66,820,27,19,109,3011,12
3269,98,473,19,12,160,4329,1
3270,18,331,20,17,119,4343,5
3270,38,153,1,0,108,2347,12
3271,28,330,9,3,162,4499,2
3272,77,434,3,0,86,3150,14
3273,60,407,11,13,111,2531,1
3273,47,346,5,1,91,1120,2
3275,37,563,19,6,30,1023,6
3276,54,881,26,1,150,4265,9
3276,95,784,27,0,20,4110,11
3277,75,707,7,17,157,4452,13
3277,86,695,12,10,164,4502,12
3278,60,239,28,16,87,1247,12
3278,10,830,8,15,112,1101,7
3278,26,332,3,9,106,3962,13
3279,9,396,17,1,31,2261,10
3279,41,75,26,12,153,2516,1
3280,43,711,14,11,68,1443,5
3280,78,520,12,12,42,3671,14
3283,36,114,27,12,160,4906,1
3283,68,899,9,9,103,4236,9
3284,93,169,23,16,71,2860,6
3284,89,761,17,0,144,4742,6
3285,25,590,19,2,54,3062,9
3286,54,173,15,2,80,3151,10
3293,84,26,13,3,21,1299,6
3295,38,301,27,10,187,4643,2
3297,68,395,16,0,11,3186,8
3301,68,979,6,2,181,1884,12
3301,38,349,5,1,27,4943,3
3303,8,583,11,1,171,2805,8
3304,40,159,15,10,187,3875,3
3305,59,834,3,18,162,2661,1
3305,79,470,24,18,184,4800,9
3305,33,483,16,0,46,1041,2
3305,14,747,25,3,199,3749,1
3306,11,413,22,0,70,1010,3
3306,48,729,28,1,187,4504,11
3307,98,594,9,2,111,1738,13
3307,40,272,2,10,99,3477,3
3308,41,661,27,12,148,2087,8
3308,38,460,27,13,80,2882,10
3309,47,55,26,19,153,1693,7
3310,80,451,19,17,40,2517,3
3311,95,10,23,10,131,2088,7
3311,58,272,4,3,196,2500,12
3312,14,715,11,17,112,2570,3
3315,2,855,14,16,121,4924,6
3315,69,733,13,17,173,3777,13
3317,5,367,9,7,148,3239,3
3317,63,884,25,12,74,2220,6
3317,75,193,12,8,193,3077,14
3317,62,584,12,8,158,4587,14
3318,99,929,10,14,14,3345,4
3318,11,761,15,5,113,4344,4
3318,72,629,1,11,197,2253,5
3319,29,95,15,14,114,1876,1
3319,73,608,11,6,155,2775,6
3320,61,62,13,17,121,2010,4
3321,12,439,4,3,121,2822,4
3322,6,126,21,11,194,3375,12
3323,9,626,3,6,46,3919,13
3324,71,1,10,3,128,4752,2
3326,29,418,13,19,99,2975,6
3326,97,186,18,7,186,1533,6
3327,83,487,4,19,111,3009,4
3327,34,958,24,13,199,2612,13
3327,38,784,6,18,18,3981,2
3329,66,690,5,12,81,4330,7
3330,85,58,17,4,60,4299,7
3331,16,931,14,3,112,4002,12
3331,68,967,9,2,32,2333,3
3332,12,23,6,10,91,1352,11
3332,43,518,25,9,144,3761,12
3334,46,683,1,9,184,3999,1
3334,57,600,13,2,38,3457,6
3337,54,334,27,1,113,3143,5
3339,38,986,28,12,198,3556,5
3339,75,28,17,11,103,3535,1
3340,17,598,15,13,41,2109,2
3341,38,544,25,13,196,2538,5
3342,63,520,11,1,135,1369,2
3343,76,471,26,11,182,1219,12
3343,31,681,29,11,149,1456,11
3345,77,321,18,19,163,2122,13
3347,75,13,22,4,148,3902,11
3349,30,176,7,1,40,2895,6
3350,38,55,25,1,99,1415,7
3350,49,32,8,19,131,2395,13
3352,24,803,16,15,102,2779,12
3352,22,765,4,5,20,4683,3
3353,54,300,5,4,23,1328,5
3354,43,143,29,3,161,1729,9
3354,24,718,10,10,118,4415,11
3354,88,37,20,11,14,1332,7
3354,65,171,10,3,94,4460,2
3356,60,901,26,6,186,1972,10
3358,76,427,15,0,12,2081,10
3359,66,845,2,4,74,4125,4
3361,15,823,19,6,11,1080,3
3361,27,213,9,9,93,2762,10
3362,96,6,8,14,58,4296,6
3362,88,738,10,8,36,1597,13
3362,13,180,17,9,21,1917,11
3364,27,947,29,5,87,3030,10
3365,55,8,28,16,184,3852,2
3365,66,321,7,13,156,4110,11
3366,54,519,29,1,92,1794,14
3366,9,644,8,13,137,2798,5
3368,78,488,10,4,26,1162,10
3368,26,581,22,17,81,1802,2
3368,47,785,29,18,87,2924,12
3369,68,421,24,2,106,1317,9
3371,93,422,6,15,38,1552,6
3372,1,245,5,5,30,1269,4
3373,77,352,11,2,155,3717,14
3373,89,939,3,0,68,3650,9
3379,35,425,5,7,42,3998,14
3380,44,540,15,0,50,2736,1
3380,57,652,8,1,91,3661,2
3382,14,645,17,5,97,3141,3
3383,73,247,16,8,183,2352,14
3385,59,344,16,13,26,3164,5
3386,18,236,6,18,125,1737,11
3387,51,400,2,0,92,4817,11
3388,96,396,3,11,40,2432,14
3389,42,473,13,3,75,2358,4
3389,91,28,24,6,69,4000,4
3390,65,204,10,15,177,1884,12
3390,72,199,1,8,40,3805,12
3391,48,650,29,2,97,1937,7
3393,72,314,27,16,169,2878,11
3394,54,152,19,18,110,4560,3
3394,83,237,1,6,113,1132,7
3396,40,687,18,18,67,2375,13
3396,31,727,28,0,31,2901,3
3397,49,37,8,18,12,2163,13
3397,2,128,23,15,134,2571,10
3397,50,825,13,1,118,4621,2
3399,21,446,28,17,70,4942,12
3400,10,943,1,8,191,2824,2
3402,27,57,7,19,156,4204,10
3403,12,248,17,18,123,2258,8
3403,31,533,13,14,125,2678,3
3403,17,575,2,16,131,1292,9
3404,16,467,16,16,182,2781,14
3404,90,579,2,0,77,3359,8
3404,52,660,1,19,156,4073,1
3405,40,147,7,0,149,2490,6
3405,6,949,7,6,169,1102,9
3405,89,501,1,11,194,1417,4
3406,84,581,25,14,97,3252,12
3408,89,995,19,16,151,2073,5
3408,35,98,27,13,146,4705,11
3409,86,218,16,0,141,4608,5
3410,40,702,2,12,159,4949,9
3410,14,16,12,13,72,2225,14
3411,91,26,24,14,39,4909,3
3412,7,731,11,8,15,2861,1
3415,53,99,15,16,139,4910,9
3417,22,644,27,0,20,1351,13
3417,43,514,21,10,75,1504,9
3418,52,521,23,10,74,3442,12
3420,25,815,10,12,178,4786,13
3421,86,462,18,0,81,4634,1
3422,76,418,23,8,144,3820,8
3422,10,853,11,0,18,4673,14
3426,82,905,26,4,33,1269,6
3426,23,616,3,6,109,2804,6
3427,91,526,10,6,192,4661,5
3427,66,399,3,17,158,2008,10
3428,74,520,7,15,151,1620,13
3429,91,747,25,16,69,4859,14
3430,9,630,1,9,152,2942,8
3430,21,135,4,0,53,2855,3
3430,61,937,9,16,142,2015,10
3430,68,430,26,15,22,4062,9
3432,37,89,13,9,37,3016,6
3433,76,356,5,3,52,2120,13
3434,21,797,16,14,196,2172,11
3434,12,296,21,6,104,1922,3
3435,30,428,16,18,164,2170,1
3436,26,253,14,15,185,1830,2
3437,95,849,3,13,99,2884,10
3438,14,683,14,0,85,2922,8
3439,41,91,2,14,160,4753,12
3439,94,991,2,2,93,3468,8
3439,69,395,16,3,10,1074,11
3441,72,772,7,15,187,4391,2
3442,5,276,26,8,61,4850,2
3442,88,993,24,3,162,1489,2
3443,96,188,9,5,145,2905,13
3443,77,34,28,10,124,3629,1
3445,14,877,4,13,35,3339,5
3445,2,401,23,16,119,3993,13
3446,26,327,17,13,109,4460,9
3446,79,63,27,2,168,3536,7
3447,34,561,20,12,125,4092,7
3448,57,883,6,3,153,1855,11
3448,47,284,11,11,114,1841,7
3450,64,772,10,13,66,4100,7
3451,88,265,2,0,43,1868,1
3451,62,406,24,3,70,3843,2
3452,42,827,22,12,143,3218,2
3452,96,610,12,9,114,1929,12
3452,98,195,17,2,32,4438,11
3453,19,62,21,8,101,1984,10
3453,95,700,27,19,121,2193,3
3454,25,812,20,11,109,2648,9
3454,45,740,20,2,155,1002,3
3454,90,623,5,9,128,3752,10
3455,65,869,7,15,138,1569,1
3456,90,474,29,11,195,4661,7
3459,31,149,27,14,83,4035,8
3460,36,421,1,16,124,2181,13
3461,89,578,19,14,188,3867,1
3461,69,971,19,16,17,3895,14
3462,88,534,26,13,74,1341,4
3462,77,177,15,0,62,1351,13
3462,79,797,18,0,111,4479,12
3464,98,841,17,0,158,4038,13
3464,94,908,16,4,123,1473,3
3465,77,682,14,14,93,2967,10
3465,11,236,10,9,149,1025,8
3465,21,588,27,17,149,2685,10
3466,26,77,22,3,76,3934,8
3467,29,537,21,10,40,2244,1
3468,52,259,3,12,40,4298,2
3470,30,239,8,16,180,3101,10
3472,21,335,13,11,26,1924,11
3473,80,562,24,16,152,2923,4
3473,82,714,5,8,96,1827,13
3473,17,398,16,13,94,4510,1
3477,70,881,22,4,182,4566,9
3480,95,586,5,16,58,2675,6
3480,39,803,10,1,35,1952,5
3481,72,162,17,1,196,4316,1
3481,68,461,11,13,100,1552,4
3481,23,336,18,8,156,1770,7
3481,96,291,29,15,147,4476,11
3484,46,517,6,8,40,1124,5
3489,59,416,15,9,197,4434,8
3491,90,298,16,6,108,2031,1
3495,82,288,23,19,13,2721,2
3496,20,193,3,7,94,1298,5
3496,60,278,21,6,27,2950,9
3497,61,364,29,16,35,3498,13
3498,25,676,26,4,127,2569,3
3500,35,395,19,9,115,3169,8
3500,47,478,2,8,120,1520,11
3502,60,313,11,16,19,1010,14
3503,81,591,12,5,111,3945,11
3503,18,195,21,4,116,3113,14
3504,23,892,14,0,136,1138,7
3504,41,170,26,13,129,1073,7
3504,10,183,20,2,119,2853,12
3505,85,384,29,12,89,2864,12
3506,24,468,11,4,119,1934,4
3507,27,726,8,7,153,1570,11
3507,94,121,19,11,91,1931,7
3509,19,925,19,14,96,4493,12
3510,54,714,3,7,159,2489,3
3510,51,129,29,13,43,2793,13
3511,45,367,9,6,90,1627,11
3514,84,689,20,13,35,4921,9
3514,42,320,7,14,102,4529,9
3515,65,452,5,16,169,4670,7
3516,66,398,2,4,70,1030,6
3517,22,63,28,15,172,1869,7
3517,13,595,22,18,88,4467,14
3517,91,182,1,1,10,2310,14
3518,67,530,20,15,175,2704,3
3519,4,176,6,13,22,4500,3
3519,53,928,5,6,155,2844,3
3521,35,842,2,10,137,2949,14
3521,43,926,6,19,126,2756,4
3522,20,238,18,2,79,4159,9
3525,51,802,21,8,141,2129,6
3525,54,984,20,5,61,2481,6
3525,36,382,19,14,192,2846,10
3526,72,432,19,19,177,3809,8
3528,33,39,29,7,175,4196,6
3528,57,701,10,0,158,1374,7
3529,88,916,12,3,96,4027,12
3529,15,83,23,3,166,2655,1
3529,54,46,26,15,199,3009,7
3533,80,828,13,4,34,4644,3
3534,16,389,9,15,176,2595,2
3534,53,427,1,18,23,2099,11
3534,33,461,25,7,197,1895,10
3535,30,58,23,4,140,2901,1
3535,36,105,27,14,49,1085,2
3536,80,146,27,4,74,1491,6
3536,20,647,17,10,134,1744,8
3536,59,359,2,12,132,1407,5
3538,53,956,19,9,122,3954,4
3538,2,889,4,18,70,2481,5
3539,47,255,2,8,31,1392,3
3540,35,948,16,16,179,3608,6
3541,68,740,22,16,38,4590,6
3542,62,128,24,6,12,3224,4
3542,70,691,16,4,89,4274,2
3542,93,707,21,8,132,4863,5
3543,35,250,1,11,132,4662,6
3544,28,976,10,2,126,1724,7
3544,59,762,13,0,37,2030,12
3545,62,659,8,1,90,1038,3
3546,35,662,14,11,188,2062,3
3546,2,618,23,18,192,2656,2
3547,20,498,29,10,129,2300,7
3547,94,149,3,11,17,4742,14
3547,76,193,29,12,58,2555,9
3547,68,947,12,7,14,3604,8
3548,91,269,16,0,123,2496,11
3549,28,987,6,9,53,4373,13
3550,14,68,24,12,44,1328,14
3552,16,554,11,5,89,1512,11
3554,86,315,13,3,95,4452,5
3555,30,249,21,13,154,4199,12
3556,39,705,16,8,107,4317,9
3557,4,727,10,11,194,3693,9
3558,14,18,14,6,88,4366,7
3560,26,566,21,2,90,4002,12
3560,38,195,25,17,168,2060,3
3560,36,175,28,5,124,1048,10
3561,60,336,4,13,111,2877,8
3563,67,122,23,16,127,1305,2
3563,53,770,9,10,141,3901,9
3565,38,764,23,4,52,2351,1
3567,42,904,16,15,199,1302,6
3567,8,884,12,14,135,3684,12
3567,68,777,12,5,178,1970,13
3568,63,773,6,8,166,2528,4
3573,34,36,28,8,91,2586,12
3574,56,43,4,11,36,1514,11
3575,70,719,7,6,75,3841,10
3576,78,945,19,10,110,1342,3
3576,31,129,10,0,12,4945,2
3577,98,768,13,15,127,2522,2
3579,3,886,7,0,62,3920,6
3580,73,174,23,7,105,1857,4
3580,87,167,1,15,26,2296,4
3581,81,794,15,18,34,2887,7
3581,47,203,24,13,29,1442,14
3582,70,229,7,14,118,1224,6
3583,68,46,15,3,125,1814,12
3583,71,841,10,16,47,1192,3
3583,37,692,24,13,177,1424,14
3584,13,776,25,13,31,1179,5
3585,89,399,21,15,80,1364,12
3586,48,740,24,1,181,2943,2
3586,29,584,25,9,34,4996,7
3586,20,737,1,4,23,1652,7
3587,3,981,4,6,113,3533,13
3588,28,435,2,16,167,2218,13
3589,87,936,29,19,85,4925,12
3590,29,779,17,10,47,2240,13
3591,42,751,20,5,132,1182,10
3596,81,731,26,10,94,1777,2
3596,58,883,16,1,189,2817,1
3597,32,66,7,2,88,3177,9
3598,93,635,19,16,131,3637,3
3598,56,413,24,4,176,2637,1
3599,62,376,10,6,140,4932,10
3601,33,402,20,14,26,3414,14
3601,77,253,20,7,196,4364,14
3604,39,540,16,10,130,1187,14
3604,14,191,3,12,76,2529,9
3604,14,670,23,16,11,4385,11
3606,38,276,14,5,104,3170,8
3607,43,192,15,5,196,4940,1
3608,54,818,4,11,147,1683,3
3608,39,681,23,15,182,1230,3
3609,65,460,20,12,178,3750,5
3610,18,659,24,5,58,3171,14
3610,93,543,20,0,47,2174,13
3611,85,873,12,12,186,3004,7
3613,93,545,28,4,178,3831,14
3615,57,968,28,4,141,2646,2
3616,93,35,15,19,160,4299,2
3618,68,386,10,0,65,3463,14
3620,21,826,25,6,190,3086,13
3620,46,430,5,1,99,2815,13
3621,12,615,28,14,26,3109,7
3622,81,486,15,7,101,4994,7
3623,59,646,25,9,77,1012,4
3624,2,689,29,4,31,3435,8
3624,41,914,6,16,129,3037,10
3625,95,172,26,17,167,4824,7
3625,15,208,9,15,100,4668,11
3625,90,53,26,17,178,3944,4
3627,47,500,19,1,115,1140,8
3627,52,558,18,3,29,1842,9
3628,77,253,15,7,127,4468,6
3628,28,237,2,2,108,2845,5
3630,85,996,10,7,36,1504,6
3632,1,845,6,10,126,4032,6
3632,84,130,29,9,56,1496,8
3632,84,422,22,0,69,1000,8
3635,70,388,22,5,170,2622,6
3636,93,681,1,3,87,1840,11
3638,80,861,22,6,113,2024,7
3638,65,226,4,1,100,1889,13
3639,23,465,17,0,156,4014,7
3640,97,714,3,8,119,4534,7
3640,41,489,28,7,14,4472,5
3643,2,945,22,14,65,2945,13
3643,30,829,4,0,16,2670,7
3647,59,482,19,5,80,3787,10
3648,49,569,26,1,27,2485,1
3648,19,90,14,3,25,1533,9
3648,94,822,7,7,167,1718,4
3649,35,335,4,12,167,4482,8
3649,37,721,27,13,83,4055,4
3650,69,405,10,12,101,3092,2
3651,68,727,22,7,46,1597,13
3652,89,191,12,12,93,2688,10
3653,37,371,3,15,84,4999,12
3654,68,78,16,3,52,3763,5
3655,75,6,14,16,90,4538,11
3656,7,494,3,17,61,1466,11
3659,15,29,26,17,99,2868,11
3660,26,526,25,15,31,1748,11
3661,99,663,25,1,112,3979,13
3661,3,605,8,12,85,3622,13
3661,83,772,26,6,144,2386,14
3662,22,998,15,11,86,1548,14
3662,88,193,10,3,11,1338,1
3662,4,651,29,0,103,1250,3
3663,20,185,12,10,55,2230,8
3664,56,767,17,1,74,2258,7
3665,26,411,3,5,29,3487,6
3665,29,297,14,6,175,2956,3
3665,79,255,21,7,54,4311,14
3666,4,192,23,4,132,1549,7
3667,75,404,15,3,132,1948,9
3667,87,545,21,1,80,1968,2
3667,10,192,10,13,180,1483,14
3668,61,309,4,12,112,2894,11
3672,44,927,5,16,137,2345,5
3672,31,878,24,15,81,2310,13
3673,39,561,29,10,92,4641,7
3674,67,395,12,11,33,1585,2
3675,11,690,10,19,12,1955,5
3676,84,211,9,5,134,1035,11
3678,85,235,5,2,105,3199,9
3678,87,368,7,14,165,4507,3
3679,50,103,7,8,184,2842,9
3680,63,181,23,12,135,4865,12
3682,99,148,24,11,181,3520,14
3685,38,869,6,0,145,1484,14
3685,11,145,26,17,198,2228,12
3685,31,991,27,8,16,1681,6
3686,71,396,23,6,159,2760,13
3687,17,417,29,1,171,1782,3
3689,27,147,23,17,150,1191,10
3689,60,879,27,0,116,4647,5
3689,22,317,18,18,145,4743,4
3691,7,617,22,8,64,2339,7
3691,12,957,23,7,184,4467,10
3692,41,847,17,18,132,3544,7
3694,22,523,11,16,88,1406,3
3697,48,435,23,13,74,1233,13
3698,22,40,29,15,119,3052,13
3698,43,138,15,4,137,4860,12
3699,8,495,11,15,147,3915,5
3701,70,952,2,1,131,2873,2
3701,38,919,21,1,106,1374,7
3701,44,890,28,13,35,1929,4
3702,86,170,28,1,183,3326,2
3703,25,13,25,16,113,2084,5
3705,43,469,1,19,17,4535,8
3707,28,970,23,5,108,4927,13
3709,10,171,14,12,35,2887,1
3713,15,135,16,13,128,3869,2
3714,46,599,2,3,160,1544,13
3714,79,130,1,13,160,4856,7
3714,31,955,15,12,23,4091,8
3714,58,638,8,1,60,4897,13
3715,5,81,21,15,131,4863,12
3716,98,288,28,19,50,1291,4
3717,2,758,26,11,35,2982,5
3717,95,642,1,19,51,3492,12
3718,42,498,6,7,165,4483,12
3719,58,494,1,8,38,3304,13
3719,56,698,23,0,107,2291,11
3722,6,877,28,1,30,1235,6
3722,28,239,9,17,133,4041,8
3722,77,502,20,16,158,1329,9
3724,75,4,11,17,30,2420,2
3726,38,839,9,8,66,2220,8
3728,26,907,20,11,80,2293,13
3730,17,672,13,18,27,2277,7
3732,50,114,18,3,43,2003,7
3732,54,557,17,13,106,4075,14
3733,20,548,28,1,149,4053,5
3733,24,992,22,0,73,1022,13
3733,75,987,26,5,78,3615,6
3734,57,811,29,14,23,2635,6
3735,19,1,23,15,191,2634,1
3735,10,672,6,10,31,2060,11
3736,49,766,15,4,125,1223,14
3737,6,898,20,5,125,3204,3
3738,21,500,1,16,148,2842,13
3738,51,59,2,14,175,1914,6
3738,16,839,14,5,156,4128,11
3740,77,259,16,9,31,1906,12
3740,55,3,23,8,149,2826,14
3741,62,155,16,1,130,4928,4
3742,25,523,11,6,54,3729,10
3743,15,725,2,8,194,3260,7
3743,38,795,18,16,177,2828,1
3743,44,444,4,6,137,4002,6
3745,61,170,17,9,52,3006,3
3746,71,558,23,10,43,3566,10
3748,82,488,2,5,140,3182,14
3748,32,552,6,6,88,2318,7
3748,25,43,21,19,68,3649,8
3751,70,595,8,12,27,2376,8
3751,83,38,19,19,191,1815,5
3752,78,4,9,18,154,4455,14
3752,92,618,6,12,90,3767,8
3753,36,901,13,10,164,3181,3
3753,83,912,4,4,68,3360,7
3754,26,76,11,1,116,4459,12
3754,83,294,1,3,104,4908,14
3754,77,86,22,1,192,1505,3
3755,35,933,28,17,180,2865,10
3756,38,618,12,13,190,3830,6
3758,12,626,29,0,100,3391,12
3759,66,192,17,5,192,3369,2
3759,29,172,19,1,31,4314,14
3759,74,541,10,11,29,1870,8
3759,19,95,6,13,40,4763,6
3760,84,598,19,2,96,4202,2
3766,66,938,17,14,80,3546,2
3768,95,909,3,19,144,1558,8
3768,73,784,2,17,105,2716,14
3768,88,932,12,3,186,1699,13
3770,14,159,11,1,98,2433,12
3772,98,232,17,18,171,3630,1
3773,69,404,25,9,68,4618,10
3773,19,278,21,2,180,2484,1
3775,5,766,22,19,94,4225,11
3777,39,366,20,0,71,1800,4
3777,11,519,13,1,86,3441,8
3778,40,38,14,0,93,3694,10
3778,49,162,1,12,126,2862,2
3780,13,518,5,13,169,2730,12
3780,72,829,18,6,135,4477,12
3780,33,425,12,18,100,2238,1
3780,94,549,9,10,183,4084,10
3781,78,463,18,16,62,3089,4
3781,92,340,25,16,52,1991,1
3782,2,679,9,10,83,2034,1
3782,19,518,29,2,196,2085,14
3785,48,653,1,12,72,1639,9
3788,48,286,18,18,133,3349,1
3789,79,930,1,1,71,4015,3
3790,32,361,2,11,135,1551,5
3791,97,134,3,13,126,3859,13
3793,19,149,1,5,119,1827,14
3793,78,719,29,13,148,1172,5
3794,1,875,5,18,86,4135,3
3797,19,711,16,17,177,1427,7
3798,2,589,6,18,107,3527,14
3798,38,960,26,7,168,2306,11
3798,85,296,4,16,80,1373,1
3798,8,446,2,12,95,1450,7
3798,23,45,29,10,121,4235,13
3799,73,851,18,9,115,3868,11
3800,46,695,22,17,80,2851,2
3800,48,946,14,8,122,2033,1
3801,73,127,18,11,12,3174,12
3801,70,305,2,13,126,1158,2
3802,21,415,15,19,189,4500,8
3803,94,475,2,10,179,4681,3
3803,70,526,15,2,167,1443,10
3804,10,822,5,4,43,3001,5
3805,29,187,6,16,69,1214,9
3805,31,435,7,3,16,3523,3
3805,14,302,20,17,119,2166,3
3806,82,921,15,6,74,3542,1
3807,33,338,6,6,108,4300,7
3809,72,177,5,19,115,2645,8
3809,80,167,15,13,90,3649,6
3810,40,651,3,4,33,1081,3
3810,80,749,7,1,104,4059,1
3811,99,243,13,18,90,3460,5
3811,54,46,12,17,74,3165,14
3812,22,841,6,6,102,1152,14
3813,44,30,25,6,133,3106,12
3813,1,889,15,13,41,4671,9
3814,69,270,6,16,49,1754,12
3815,61,99,22,11,144,3303,12
3817,42,114,26,3,191,3507,4
3817,1,143,5,18,167,1530,10
3820,21,356,23,17,14,2583,4
3821,33,136,20,19,84,2422,5
3822,43,821,13,18,199,3315,13
3823,84,316,12,8,131,4845,7
3823,78,875,13,14,193,1827,4
3824,30,638,11,14,152,1336,5
3824,27,472,27,8,139,2227,3
3826,86,298,10,15,159,3235,5
3826,66,142,23,3,66,3624,1
3829,86,385,1,3,27,4924,6
3831,2,570,14,13,149,2469,5
3834,33,220,5,8,160,2545,12
3834,48,296,8,0,184,4970,12
3835,35,658,20,6,176,3902,5
3837,13,866,4,2,178,3422,4
3837,12,15,22,16,118,4021,4
3837,96,231,20,10,12,3010,3
3839,34,553,28,10,85,3272,8
3841,13,988,20,7,64,4577,3
3844,89,782,29,16,83,1102,6
3844,76,186,23,19,77,4934,9
3844,29,525,29,3,176,3320,7
3845,44,953,27,0,62,4748,5
3845,50,114,10,16,54,1363,10
3846,12,309,2,6,163,2731,1
3847,86,25,16,15,64,4111,5
3847,62,709,29,10,156,2506,3
3848,81,572,6,7,77,2778,13
3850,23,512,19,11,137,3499,11
3851,1,176,8,0,64,1588,12
3852,82,319,17,3,37,1775,3
3853,71,298,3,11,64,4167,10
3854,75,118,4,13,43,3574,11
3855,42,519,13,1,63,4188,8
3858,23,684,4,13,69,2401,6
3858,32,931,26,1,134,1772,7
3861,19,896,14,17,47,1726,4
3861,67,753,23,10,98,3234,12
3862,74,990,27,6,191,2245,11
3863,74,236,28,15,187,1270,7
3865,44,887,23,4,169,1061,10
3866,78,896,14,15,125,3516,13
3868,57,922,29,15,76,4221,10
3868,62,755,12,13,62,4264,6
3868,70,314,19,0,57,1000,9
3869,14,196,15,4,144,2539,2
3869,69,46,19,18,178,3018,8
3874,43,243,14,1,191,2690,12
3875,99,819,27,7,66,3062,7
3875,50,979,16,16,15,2424,10
3876,43,789,19,0,132,2194,3
3878,90,125,20,19,159,2858,12
3880,9,494,11,4,99,2806,8
3880,53,862,20,7,52,3883,1
3882,20,740,22,1,149,3959,9
3882,97,653,22,4,104,1737,11
3883,42,215,12,18,93,2758,1
3885,93,880,21,12,20,3089,4
3886,76,650,26,9,108,4746,12
3886,94,385,19,8,73,3554,8
3888,27,405,27,13,107,1873,12
3888,40,646,3,18,29,1694,4
3889,97,317,15,14,197,1845,11
3895,28,259,10,2,89,1968,6
3896,21,882,22,9,115,3988,5
3897,79,865,1,12,82,2994,13
3900,17,944,15,12,81,4212,11
3900,52,114,5,0,199,2305,9
3900,22,220,10,18,183,4840,9
3900,70,661,24,0,110,2518,6
3901,95,12,19,14,83,4676,9
3908,60,107,25,2,22,3520,14
3908,56,772,9,5,184,2895,9
3912,68,959,28,11,128,2155,4
